UniProtID	GO_ID	GO_Name	GO_Aspect
A0A2K3D4U3	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D4U3	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D2W1	GO:0009982	pseudouridine synthase activity	molecular_function
A0A2K3D2W1	GO:0016853	isomerase activity	molecular_function
A0A2K3D3N5	GO:0003678	DNA helicase activity	molecular_function
A0A2K3D3N5	GO:0043139	5'-3' DNA helicase activity	molecular_function
A0A2K3D250	GO:0004784	superoxide dismutase activity	molecular_function
A0A2K3D250	GO:0016491	oxidoreductase activity	molecular_function
A8J646	GO:0003989	acetyl-CoA carboxylase activity	molecular_function
A8J646	GO:0016740	transferase activity	molecular_function
A8J646	GO:0016743	carboxyl- or carbamoyltransferase activity	molecular_function
A0A2K3D365	GO:0004721	phosphoprotein phosphatase activity	molecular_function
A0A2K3D365	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A0A2K3D365	GO:0017018	myosin phosphatase activity	molecular_function
A0A2K3D365	GO:0033192	calmodulin-dependent protein phosphatase activity	molecular_function
A0A2K3D365	GO:0140791	histone H2AXS140 phosphatase activity	molecular_function
A0A2K3D365	GO:0180004	RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity	molecular_function
A0A2K3D365	GO:0180005	RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity	molecular_function
A0A2K3D365	GO:0180006	RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity	molecular_function
A0A2K3D365	GO:0180007	RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity	molecular_function
A0A2K3D365	GO:0180008	RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity	molecular_function
A0A2K3D365	GO:1990439	MAP kinase serine/threonine phosphatase activity	molecular_function
A0A2K3D3X9	GO:0016464	chloroplast protein-transporting ATPase activity	molecular_function
A0A2K3D5N4	GO:0003743	translation initiation factor activity	molecular_function
A0A2K3D5U4	GO:0003712	transcription coregulator activity	molecular_function
A0A2K3D4A4	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3D1R0	GO:0004672	protein kinase activity	molecular_function
A0A2K3D1R0	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D1R0	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D657	GO:0019239	deaminase activity	molecular_function
A0A2K3D4I1	GO:0004408	holocytochrome-c synthase activity	molecular_function
A0A2K3D4I1	GO:0016829	lyase activity	molecular_function
A0A2K3D4R2	GO:0001054	obsolete RNA polymerase I activity	molecular_function
A0A2K3D4R2	GO:0001054	obsolete RNA polymerase I activity	molecular_function
A0A2K3D4R2	GO:0001055	obsolete RNA polymerase II activity	molecular_function
A0A2K3D4R2	GO:0001056	obsolete RNA polymerase III activity	molecular_function
A0A2K3D4R2	GO:0001057	obsolete RNA polymerase IV activity	molecular_function
A0A2K3D4R2	GO:0001058	obsolete RNA polymerase V activity	molecular_function
A0A2K3D4R2	GO:0001065	obsolete mitochondrial single subunit type RNA polymerase activity	molecular_function
A0A2K3D4R2	GO:0001066	obsolete plastid single subunit type RNA polymerase activity	molecular_function
A0A2K3D4R2	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function
A0A2K3D4R2	GO:0016779	nucleotidyltransferase activity	molecular_function
A0A2K3D4R2	GO:0034062	5'-3' RNA polymerase activity	molecular_function
A0A2K3D4R1	GO:0003743	translation initiation factor activity	molecular_function
A0A2K3D4R1	GO:0003743	translation initiation factor activity	molecular_function
A0A2K3D216	GO:0004888	transmembrane signaling receptor activity	molecular_function
Q9LLJ1	GO:0004672	protein kinase activity	molecular_function
Q9LLJ1	GO:0004674	protein serine/threonine kinase activity	molecular_function
Q9LLJ1	GO:0004676	3-phosphoinositide-dependent protein kinase activity	molecular_function
Q9LLJ1	GO:0004677	DNA-dependent protein kinase activity	molecular_function
Q9LLJ1	GO:0004679	AMP-activated protein kinase activity	molecular_function
Q9LLJ1	GO:0004683	calcium/calmodulin-dependent protein kinase activity	molecular_function
Q9LLJ1	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function
Q9LLJ1	GO:0004711	ribosomal protein S6 kinase activity	molecular_function
Q9LLJ1	GO:0009931	calcium-dependent protein serine/threonine kinase activity	molecular_function
Q9LLJ1	GO:0035175	histone H3S10 kinase activity	molecular_function
Q9LLJ1	GO:0035402	histone H3T11 kinase activity	molecular_function
Q9LLJ1	GO:0035403	histone H3T6 kinase activity	molecular_function
Q9LLJ1	GO:0035979	histone H2AXS139 kinase activity	molecular_function
Q9LLJ1	GO:0044022	histone H3S28 kinase activity	molecular_function
Q9LLJ1	GO:0044023	histone H4S1 kinase activity	molecular_function
Q9LLJ1	GO:0044024	histone H2AS1 kinase activity	molecular_function
Q9LLJ1	GO:0044025	histone H2BS14 kinase activity	molecular_function
Q9LLJ1	GO:0072354	histone H3T3 kinase activity	molecular_function
Q9LLJ1	GO:0072371	histone H2AS121 kinase activity	molecular_function
Q9LLJ1	GO:0072518	Rho-dependent protein serine/threonine kinase activity	molecular_function
Q9LLJ1	GO:0140823	histone H2BS36 kinase activity	molecular_function
Q9LLJ1	GO:0140855	histone H3S57 kinase activity	molecular_function
Q9LLJ1	GO:0140857	histone H3T45 kinase activity	molecular_function
A0A2K3D542	GO:0004672	protein kinase activity	molecular_function
A0A2K3D542	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D542	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D3T4	GO:0004672	protein kinase activity	molecular_function
A0A2K3D3T4	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8J5P7	GO:0008237	metallopeptidase activity	molecular_function
A0A2K3D5S0	GO:0016491	oxidoreductase activity	molecular_function
A8ILL9	GO:0005458	GDP-mannose transmembrane transporter activity	molecular_function
A8ILL9	GO:0015297	antiporter activity	molecular_function
A0A2K3D4W4	GO:0004672	protein kinase activity	molecular_function
A0A2K3D4W4	GO:0004842	ubiquitin-protein transferase activity	molecular_function
A0A2K3D5W2	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
A0A2K3D289	GO:0034338	short-chain carboxylesterase activity	molecular_function
A0A2K3D289	GO:0047372	monoacylglycerol lipase activity	molecular_function
A0A2K3D6M2	GO:0008119	thiopurine S-methyltransferase activity	molecular_function
A0A2K3D2Z8	GO:0004519	endonuclease activity	molecular_function
A0A2K3D4M3	GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	molecular_function
A0A2K3D4M3	GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	molecular_function
A0A2K3D4M3	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D4M3	GO:0047751	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP+) activity	molecular_function
A0A2K3D398	GO:0003993	acid phosphatase activity	molecular_function
A0A2K3D398	GO:0016787	hydrolase activity	molecular_function
A8JHB8	GO:0050291	sphingosine N-acyltransferase activity	molecular_function
A8JHB8	GO:0050291	sphingosine N-acyltransferase activity	molecular_function
A0A2K3D2J0	GO:0022857	transmembrane transporter activity	molecular_function
A8JHQ6	GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	molecular_function
A8JHQ6	GO:0004343	glucosamine 6-phosphate N-acetyltransferase activity	molecular_function
A8JHQ6	GO:0016746	acyltransferase activity	molecular_function
A8JHQ6	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
Q8H6H9	GO:0016887	ATP hydrolysis activity	molecular_function
Q8H6H9	GO:0016887	ATP hydrolysis activity	molecular_function
A8IKQ0	GO:0016787	hydrolase activity	molecular_function
A8IKQ0	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	molecular_function
A8IKQ0	GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	molecular_function
A0A2K3D485	GO:0008234	cysteine-type peptidase activity	molecular_function
A0A2K3D5H6	GO:0004672	protein kinase activity	molecular_function
A0A2K3D5H6	GO:0004674	protein serine/threonine kinase activity	molecular_function
Q6UPR4	GO:0004672	protein kinase activity	molecular_function
Q6UPR4	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D5Q1	GO:0003700	DNA-binding transcription factor activity	molecular_function
A8IVD4	GO:0004364	glutathione transferase activity	molecular_function
A8IVD4	GO:0004364	glutathione transferase activity	molecular_function
A0A2K3D5V2	GO:0008939	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity	molecular_function
A0A2K3D5V2	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3D554	GO:0016887	ATP hydrolysis activity	molecular_function
A8IYK1	GO:0008184	glycogen phosphorylase activity	molecular_function
A8IYK1	GO:0008184	glycogen phosphorylase activity	molecular_function
A8IYK1	GO:0016757	glycosyltransferase activity	molecular_function
A8IYK1	GO:0031220	maltodextrin phosphorylase activity	molecular_function
Q9ZSM9	GO:0004672	protein kinase activity	molecular_function
Q9ZSM9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D370	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function
A0A2K3D370	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function
A0A2K3D2A2	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function
A0A2K3D2A2	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function
A8ILR9	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6Z4	GO:0003724	RNA helicase activity	molecular_function
A0A2K3D6Z4	GO:0004386	helicase activity	molecular_function
A0A2K3D6Z4	GO:0016787	hydrolase activity	molecular_function
A0A2K3D4A5	GO:0008276	protein methyltransferase activity	molecular_function
A0A2K3D4Y3	GO:0016279	protein-lysine N-methyltransferase activity	molecular_function
A0A2K3D295	GO:0016853	isomerase activity	molecular_function
A0A2K3D295	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3D295	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3D2A1	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function
A0A2K3D2A1	GO:0016798	hydrolase activity, acting on glycosyl bonds	molecular_function
A0A2K3D5H1	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3D4J7	GO:0004408	holocytochrome-c synthase activity	molecular_function
A0A2K3D4J7	GO:0004672	protein kinase activity	molecular_function
A0A2K3D4J7	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D4J7	GO:0016829	lyase activity	molecular_function
A0A2K3D6P0	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A0A2K3D6P0	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A0A2K3D6P0	GO:0140839	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity	molecular_function
A0A2K3D6P0	GO:0140840	RNA polymerase II CTD heptapeptide repeat P6 isomerase activity	molecular_function
A0A2K3D316	GO:0003924	GTPase activity	molecular_function
A0A2K3D632	GO:0016301	kinase activity	molecular_function
A0A2K3D632	GO:0016301	kinase activity	molecular_function
A0A2K3D697	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D697	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D697	GO:0016301	kinase activity	molecular_function
A0A2K3D4F5	GO:0031071	cysteine desulfurase activity	molecular_function
A0A2K3D4F5	GO:0031071	cysteine desulfurase activity	molecular_function
A0A2K3D707	GO:0004497	monooxygenase activity	molecular_function
A0A2K3D707	GO:0004502	kynurenine 3-monooxygenase activity	molecular_function
A0A2K3D4Q6	GO:0008168	methyltransferase activity	molecular_function
A0A2K3D4Q6	GO:0008649	rRNA methyltransferase activity	molecular_function
A0A2K3D4Q6	GO:0008650	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function
A0A2K3D4Q6	GO:0016435	rRNA (guanine) methyltransferase activity	molecular_function
A0A2K3D6K3	GO:0004620	phospholipase activity	molecular_function
A0A2K3D2L1	GO:0003712	transcription coregulator activity	molecular_function
A0A2K3D6I6	GO:0003774	cytoskeletal motor activity	molecular_function
A0A2K3D6I6	GO:0003777	microtubule motor activity	molecular_function
A0A2K3D6I6	GO:0003777	microtubule motor activity	molecular_function
A0A2K3D6I6	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3D6I1	GO:0003777	microtubule motor activity	molecular_function
A0A2K3D1K9	GO:0008047	enzyme activator activity	molecular_function
A0A2K3D315	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function
A0A2K3D315	GO:0031543	peptidyl-proline dioxygenase activity	molecular_function
A0A2K3D315	GO:0051213	dioxygenase activity	molecular_function
A0A2K3D399	GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function
A0A2K3D399	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D399	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	molecular_function
A0A2K3D4E8	GO:0004408	holocytochrome-c synthase activity	molecular_function
A0A2K3D4E8	GO:0004672	protein kinase activity	molecular_function
A0A2K3D4E8	GO:0004672	protein kinase activity	molecular_function
A0A2K3D4E8	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3D4E8	GO:0016829	lyase activity	molecular_function
A8IKD6	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8IKD6	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8IKD6	GO:0004705	JUN kinase activity	molecular_function
A8IKD6	GO:0004707	MAP kinase activity	molecular_function
A0A2K3D593	GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	molecular_function
A0A2K3D593	GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	molecular_function
A8JDR3	GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	molecular_function
A8JDR3	GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	molecular_function
A8JDR3	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D3T2	GO:0000030	mannosyltransferase activity	molecular_function
A0A2K3D3T2	GO:0000030	mannosyltransferase activity	molecular_function
A0A2K3D3T2	GO:0016757	glycosyltransferase activity	molecular_function
A8IVQ7	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A8IVQ7	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A8IVQ7	GO:0140839	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity	molecular_function
A8IVQ7	GO:0140840	RNA polymerase II CTD heptapeptide repeat P6 isomerase activity	molecular_function
A0A2K3D6Q9	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6Q9	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6Q9	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6Q9	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6Q9	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6Q9	GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	molecular_function
A0A2K3D6Q9	GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6Q9	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6Q9	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6Q9	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6Q9	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6Q9	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6Q9	GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	molecular_function
A0A2K3D6Q9	GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R2	GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function
A0A2K3D6R2	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3D6R2	GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	molecular_function
A0A2K3D6R2	GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity	molecular_function
